Instance Name,Nominal Voltage,Internal Power,Switch Power,Leakage Power,Total Power
_539_,1.1,1.611e-07,0.000e+00,2.552e-08,1.866e-07
_599_,1.1,1.579e-07,0.000e+00,2.552e-08,1.834e-07
_567_,1.1,1.579e-07,0.000e+00,2.552e-08,1.834e-07
_605_,1.1,1.579e-07,0.000e+00,2.552e-08,1.834e-07
_604_,1.1,1.501e-07,0.000e+00,2.663e-08,1.767e-07
_577_,1.1,1.500e-07,0.000e+00,2.663e-08,1.767e-07
_573_,1.1,1.351e-07,0.000e+00,3.631e-08,1.714e-07
_522_,1.1,1.440e-07,0.000e+00,9.700e-09,1.537e-07
_558_,1.1,1.429e-07,0.000e+00,9.700e-09,1.526e-07
_500_,1.1,1.008e-07,0.000e+00,3.009e-08,1.309e-07
_523_,1.1,9.972e-08,0.000e+00,3.009e-08,1.298e-07
_572_,1.1,1.041e-07,0.000e+00,1.653e-08,1.206e-07
_565_,1.1,9.017e-08,0.000e+00,2.555e-08,1.157e-07
_598_,1.1,9.017e-08,0.000e+00,2.555e-08,1.157e-07
_537_,1.1,9.208e-08,0.000e+00,2.206e-08,1.141e-07
_559_,1.1,9.006e-08,0.000e+00,2.377e-08,1.138e-07
_556_,1.1,9.006e-08,0.000e+00,2.377e-08,1.138e-07
_589_,1.1,9.006e-08,0.000e+00,2.377e-08,1.138e-07
_492_,1.1,9.924e-08,0.000e+00,1.435e-08,1.136e-07
_587_,1.1,8.975e-08,0.000e+00,2.377e-08,1.135e-07
_608_,1.1,8.975e-08,0.000e+00,2.377e-08,1.135e-07
_584_,1.1,8.975e-08,0.000e+00,2.377e-08,1.135e-07
_527_,1.1,8.975e-08,0.000e+00,2.377e-08,1.135e-07
_455_,1.1,9.884e-08,0.000e+00,1.435e-08,1.132e-07
_614_,1.1,9.877e-08,0.000e+00,1.435e-08,1.131e-07
_752_,1.1,9.877e-08,0.000e+00,1.435e-08,1.131e-07
_650_,1.1,9.717e-08,0.000e+00,1.435e-08,1.115e-07
_653_,1.1,9.717e-08,0.000e+00,1.435e-08,1.115e-07
_775_,1.1,9.717e-08,0.000e+00,1.435e-08,1.115e-07
_644_,1.1,9.717e-08,0.000e+00,1.435e-08,1.115e-07
_755_,1.1,9.717e-08,0.000e+00,1.435e-08,1.115e-07
_612_,1.1,9.765e-08,0.000e+00,1.216e-08,1.098e-07
_780_,1.1,9.489e-08,0.000e+00,1.435e-08,1.092e-07
_502_,1.1,9.360e-08,0.000e+00,1.435e-08,1.080e-07
_513_,1.1,9.330e-08,0.000e+00,1.435e-08,1.077e-07
_767_,1.1,9.328e-08,0.000e+00,1.435e-08,1.076e-07
_542_,1.1,9.328e-08,0.000e+00,1.435e-08,1.076e-07
_531_,1.1,9.328e-08,0.000e+00,1.435e-08,1.076e-07
_547_,1.1,9.313e-08,0.000e+00,1.435e-08,1.075e-07
_595_,1.1,9.311e-08,0.000e+00,1.435e-08,1.075e-07
_623_,1.1,9.224e-08,0.000e+00,1.435e-08,1.066e-07
_580_,1.1,5.151e-08,0.000e+00,1.434e-08,6.586e-08
_609_,1.1,3.087e-08,0.000e+00,1.037e-08,4.123e-08
_592_,1.1,3.087e-08,0.000e+00,1.037e-08,4.123e-08
_546_,1.1,3.087e-08,0.000e+00,1.037e-08,4.123e-08
_536_,1.1,3.063e-08,0.000e+00,1.037e-08,4.100e-08
_618_,1.1,3.063e-08,0.000e+00,1.037e-08,4.100e-08
_525_,1.1,3.036e-08,0.000e+00,1.037e-08,4.073e-08
_541_,1.1,3.036e-08,0.000e+00,1.037e-08,4.073e-08
_511_,1.1,3.036e-08,0.000e+00,1.037e-08,4.073e-08
