Instance Name,Nominal Voltage,Internal Power,Switch Power,Leakage Power,Total Power
_1824_,1.1,9.009e-07,0.000e+00,8.612e-08,9.870e-07
_2020_,1.1,9.009e-07,0.000e+00,8.612e-08,9.870e-07
_2066_,1.1,9.009e-07,0.000e+00,8.612e-08,9.870e-07
_1793_,1.1,9.009e-07,0.000e+00,8.612e-08,9.870e-07
_2300_,1.1,9.001e-07,0.000e+00,8.612e-08,9.862e-07
_2331_,1.1,8.992e-07,0.000e+00,8.612e-08,9.853e-07
_1834_,1.1,8.992e-07,0.000e+00,8.612e-08,9.853e-07
_2307_,1.1,8.992e-07,0.000e+00,8.612e-08,9.853e-07
_1807_,1.1,8.992e-07,0.000e+00,8.612e-08,9.853e-07
_1798_,1.1,8.992e-07,0.000e+00,8.612e-08,9.853e-07
_1747_,1.1,8.983e-07,0.000e+00,8.612e-08,9.845e-07
_2178_,1.1,8.983e-07,0.000e+00,8.612e-08,9.845e-07
_1848_,1.1,8.983e-07,0.000e+00,8.612e-08,9.845e-07
_2367_,1.1,9.641e-07,0.000e+00,1.813e-08,9.822e-07
_2508_,1.1,9.641e-07,0.000e+00,1.813e-08,9.822e-07
_2264_,1.1,9.641e-07,0.000e+00,1.813e-08,9.822e-07
_2636_,1.1,9.641e-07,0.000e+00,1.813e-08,9.822e-07
_2309_,1.1,9.584e-07,0.000e+00,1.813e-08,9.765e-07
_2072_,1.1,9.584e-07,0.000e+00,1.813e-08,9.765e-07
_2248_,1.1,9.584e-07,0.000e+00,1.813e-08,9.765e-07
_2768_,1.1,9.584e-07,0.000e+00,1.813e-08,9.765e-07
_2697_,1.1,9.584e-07,0.000e+00,1.813e-08,9.765e-07
_2168_,1.1,9.584e-07,0.000e+00,1.813e-08,9.765e-07
_2679_,1.1,9.584e-07,0.000e+00,1.813e-08,9.765e-07
_2789_,1.1,9.584e-07,0.000e+00,1.813e-08,9.765e-07
_2341_,1.1,9.584e-07,0.000e+00,1.813e-08,9.765e-07
_2370_,1.1,9.584e-07,0.000e+00,1.813e-08,9.765e-07
_2637_,1.1,9.584e-07,0.000e+00,1.813e-08,9.765e-07
_2807_,1.1,9.584e-07,0.000e+00,1.813e-08,9.765e-07
_2457_,1.1,9.584e-07,0.000e+00,1.813e-08,9.765e-07
_2656_,1.1,9.584e-07,0.000e+00,1.813e-08,9.765e-07
_2486_,1.1,9.584e-07,0.000e+00,1.813e-08,9.765e-07
_2511_,1.1,9.584e-07,0.000e+00,1.813e-08,9.765e-07
_2431_,1.1,9.584e-07,0.000e+00,1.813e-08,9.765e-07
_2568_,1.1,9.584e-07,0.000e+00,1.813e-08,9.765e-07
_2855_,1.1,9.584e-07,0.000e+00,1.813e-08,9.765e-07
_2611_,1.1,9.584e-07,0.000e+00,1.813e-08,9.765e-07
_1746_,1.1,8.898e-07,0.000e+00,8.612e-08,9.760e-07
_1740_,1.1,8.852e-07,0.000e+00,8.612e-08,9.713e-07
_2369_,1.1,9.131e-07,0.000e+00,3.260e-08,9.457e-07
_1854_,1.1,9.131e-07,0.000e+00,3.260e-08,9.457e-07
_2782_,1.1,9.131e-07,0.000e+00,3.260e-08,9.457e-07
_2761_,1.1,9.131e-07,0.000e+00,3.260e-08,9.457e-07
_2711_,1.1,9.131e-07,0.000e+00,3.260e-08,9.457e-07
_2265_,1.1,9.131e-07,0.000e+00,3.260e-08,9.457e-07
_2336_,1.1,9.131e-07,0.000e+00,3.260e-08,9.457e-07
_1849_,1.1,9.134e-07,0.000e+00,2.648e-08,9.399e-07
_1868_,1.1,8.926e-07,0.000e+00,2.648e-08,9.191e-07
_2731_,1.1,8.735e-07,0.000e+00,2.648e-08,8.999e-07
_2618_,1.1,8.735e-07,0.000e+00,2.648e-08,8.999e-07
_1910_,1.1,8.735e-07,0.000e+00,2.648e-08,8.999e-07
_2525_,1.1,8.735e-07,0.000e+00,2.648e-08,8.999e-07
_2158_,1.1,8.735e-07,0.000e+00,2.648e-08,8.999e-07
_2147_,1.1,8.735e-07,0.000e+00,2.648e-08,8.999e-07
_2435_,1.1,8.603e-07,0.000e+00,2.648e-08,8.868e-07
_2297_,1.1,8.603e-07,0.000e+00,2.648e-08,8.868e-07
_2526_,1.1,8.603e-07,0.000e+00,2.648e-08,8.868e-07
_1882_,1.1,8.610e-07,0.000e+00,2.441e-08,8.855e-07
_1879_,1.1,8.589e-07,0.000e+00,2.441e-08,8.833e-07
_2039_,1.1,8.558e-07,0.000e+00,2.648e-08,8.823e-07
_2046_,1.1,8.558e-07,0.000e+00,2.648e-08,8.823e-07
_2320_,1.1,8.529e-07,0.000e+00,2.441e-08,8.774e-07
_1763_,1.1,8.529e-07,0.000e+00,2.441e-08,8.774e-07
_1755_,1.1,8.529e-07,0.000e+00,2.441e-08,8.774e-07
_2249_,1.1,8.529e-07,0.000e+00,2.441e-08,8.774e-07
_2250_,1.1,8.529e-07,0.000e+00,2.441e-08,8.774e-07
_1637_,1.1,8.529e-07,0.000e+00,2.441e-08,8.774e-07
_1985_,1.1,8.529e-07,0.000e+00,2.441e-08,8.774e-07
_2416_,1.1,8.529e-07,0.000e+00,2.441e-08,8.774e-07
_1758_,1.1,8.529e-07,0.000e+00,2.441e-08,8.774e-07
_2169_,1.1,8.529e-07,0.000e+00,2.441e-08,8.774e-07
_1780_,1.1,8.529e-07,0.000e+00,2.441e-08,8.774e-07
_1984_,1.1,8.529e-07,0.000e+00,2.441e-08,8.774e-07
_2360_,1.1,8.496e-07,0.000e+00,2.441e-08,8.740e-07
_2029_,1.1,8.496e-07,0.000e+00,2.441e-08,8.740e-07
_2050_,1.1,8.496e-07,0.000e+00,2.441e-08,8.740e-07
_2041_,1.1,8.496e-07,0.000e+00,2.441e-08,8.740e-07
_2042_,1.1,8.496e-07,0.000e+00,2.441e-08,8.740e-07
_2494_,1.1,8.496e-07,0.000e+00,2.441e-08,8.740e-07
_2321_,1.1,8.496e-07,0.000e+00,2.441e-08,8.740e-07
_2417_,1.1,8.496e-07,0.000e+00,2.441e-08,8.740e-07
_1783_,1.1,8.496e-07,0.000e+00,2.441e-08,8.740e-07
_1787_,1.1,8.459e-07,0.000e+00,2.441e-08,8.703e-07
_1987_,1.1,8.459e-07,0.000e+00,2.441e-08,8.703e-07
_2572_,1.1,8.459e-07,0.000e+00,2.441e-08,8.703e-07
_2100_,1.1,8.459e-07,0.000e+00,2.441e-08,8.703e-07
_2099_,1.1,8.459e-07,0.000e+00,2.441e-08,8.703e-07
